statename,Year,state_power_dem,de_ind,de_mor,de_trad,boat_prog,state,same_date,citi_1,inst6016_1,nominate_dim1,IPD,NBD,CCD,OPD,CPD,COD,CPR,NBR,IPR,OPR,CCR,COR,Split,Dem_Winner,Dem_2nd,Dem_3rd,Dem_4th,Dem_Other,Rep_Winner,Rep_2nd,Rep_3rd,Rep_4th,Rep_Other,Incumbent_D,Incumbent_R,changeD,changeR,PD,PR,primaryDem,primaryRep,IA_dummy,NH_dummy,South,South_ext,fedupperdem,fedupperother,fedtotalupper,fedlowerdem,fedlowerother,fedtotallower,senate_dem,senate_rep,house_dem,house_rep,house_D,house_R,house_D2,house_R2,changeD2,counter,favsonD,counter2,_spline1,zciti_1,zinst_1,zdiff_1,int_1,gov,sen_dem_in_sess,sen_tot_in_sess,hs_dem_in_sess,hs_tot_in_sess,house,sen,uni_dem,nom_y_dem,partyid_dd,z_Berry_State,z_Berry_Div,mood,z_Enns_Mood,z_Enns_Div,recipientcfscore,z_Bonica_CFScore,z_Bonica_Div,z_mood_cfscore_div,z_mood_Berry_div,Tashijan,swing,party_regist,_est_m2,_est_m1,_est_m4,_est_m3,_merge,pop,gdp,gdp_percap,density
Idaho,1976,.39865491,0,1,0,1,12,1,38.67419052124023,44.3661994934082,.384,0,0,0,1,0,0,0,0,0,1,0,0,0,11.9,78.7,1.3,1.5,4.4,24.9,74.3,0,0,.8,0,0,1,1,1,1,5,5,0,0,0,0,1,0,2,0,0,2,.5,.5,0,1,,1,0,1,1,2,1,8,-426.66666,-.53441149,-1.5409005,-1.2230779,14.850889,0,14,35,27,70,.38571429,.40000001,0,.6886664,74.080673,.65096009,-1.1853716,43.380001,-.57653481,-1.2652012,,,,,,0,0,0,1,1,1,1,3,833000,5834699776,7.0044417,21.299999
Idaho,1980,.34614858,0,1,0,1,12,1,23.70716094970703,47.19459533691406,.384,0,0,1,0,0,0,0,0,0,1,0,0,1,62,22,4,0,12,82.3,4,9.699999999999999,0,4,1,0,-1,0,0,1,1,5,0,0,0,0,1,0,2,0,0,2,.5,.5,0,1,,1,0,1,1,0,0,0,0,-1.0856731,-.73174351,-1.9420319,9.10355,0,16,35,20,70,.2857143,.45714286,0,.85635883,74.080673,.80005997,-1.8857331,39.074001,.048269495,-.80808932,.5902000000000001,.71857464,-1.8042477,-.67030513,-.75179046,0,0,0,1,1,1,1,3,947000,9285900288,9.8055973,95
Idaho,1984,.30663761,0,1,0,1,12,1,22.93154907226563,41.10640716552734,.384,1,0,0,0,0,0,0,0,0,1,0,0,1,30.1,58,5.7,0,6.2,92.2,0,0,0,7.8,0,1,1,0,1,1,4,5,0,0,0,0,0,0,2,0,0,2,0,1,0,1,,1,0,1,1,0,0,0,0,-1.6736629,-1.3570123,-2.7032661,8.8057146,0,14,35,19,70,.27142859,.40000001,0,1.0296034,64.503448,-.39771479,-1.275948,36.130001,-1.924657,-2.9542603,.6635000000000001,.74410564,-2.4177685,-2.6687627,-1.5269423,0,0,0,1,1,1,1,3,999000,11834200064,11.846046,154.8
Idaho,1988,.31629476,0,1,0,1,12,1,26.04142761230469,37.88564300537109,.083999999,0,1,0,0,0,0,0,0,0,1,0,0,1,73.40000000000001,15.7,3.7,0,7.2,81.2,0,8.6,0,10.2,0,0,-1,0,1,1,2,5,0,0,0,0,0,0,2,1,0,2,0,1,.5,.5,,,0,0,1,0,0,0,0,-1.8647714,-1.1565708,.15861845,2.18748,0,16,42,20,84,.23809524,.38095239,0,-2.0233898,55.931198,-1.7501776,-.11459374,40.271999,-1.4245268,.59886301,.7369999999999999,.83795983,-2.7027311,-2.2624867,.32565081,1,0,0,0,0,0,0,3,1003000,13996000256,13.954138,103.4
Idaho,1992,.37808549,0,1,0,1,12,1,34.27593612670898,43.80030059814453,.1635,0,1,0,0,0,0,0,0,0,1,0,0,1,49,0,16.7,0,34.3,63.5,13.1,0,0,23.4,0,1,0,0,1,1,2,5,0,0,0,0,0,0,2,2,0,2,0,1,1,0,1,,0,0,0,0,0,0,0,-1.078154,-.96913171,.20941687,5.6041155,0,21,42,28,84,.33333334,.5,0,-1.2875708,59.845791,-1.2350292,.15687525,40.306999,-1.6070395,-.31946862,.4885858585858585,-.036057487,-1.0420965,-1.570982,-.37201023,1,0,0,0,0,0,0,3,1066000,18851700736,17.684523,175.8
Idaho,1996,.26404163,0,1,0,1,12,1,19.84089660644531,21.37827301025391,.1635,0,1,0,0,0,0,0,0,0,1,0,0,1,87.7,0,0,0,12.3,62.3,22.3,0,0,15.4,1,0,0,0,1,1,2,5,0,0,0,0,0,0,2,0,0,2,0,1,0,1,,1,0,0,0,1,0,4,-53.333332,-1.8269873,-2.0293906,-.36173546,3.2439866,1,8,35,13,70,.18571429,.22857143,0,-1.4652518,60.322571,-1.3552265,-.47176075,30.452999,-1.8119164,-.34666455,.5747746478873236,.08318799,-1.9101752,-1.8951043,-.45668983,1,0,0,0,0,0,0,3,1186000,27762399232,23.408432,6.8000002
Idaho,2000,.18759747,0,1,0,1,12,1,25.20083427429199,23.47837066650391,.1635,0,1,0,0,0,0,0,0,0,1,0,0,1,75.7,0,0,0,24.3,73.5,0,19.1,0,7.4,0,0,0,0,1,1,2,5,0,0,0,0,0,0,2,0,0,2,0,1,0,1,,1,0,1,0,2,0,8,-426.66666,-1.7728148,-1.6137512,-.24788594,4.1203365,1,4,35,12,70,.17142858,.11428571,0,-1.5249288,59.595928,-1.7264528,-.046361923,25.85,-1.9999774,-.47504854,.7832456140350876,.51282448,-2.2856393,-2.5128019,-.27352452,1,0,0,0,0,0,0,3,1294000,34138200064,26.381916,8.3999996
Idaho,2004,.24890797,0,1,0,1,12,1,22.46538925170898,24.79878997802734,.1635,0,0,1,0,0,0,0,0,0,1,0,0,1,54,22,11,0,13,89.5,0,0,0,10.5,0,1,-1,0,0,1,1,5,0,0,0,0,0,0,2,0,0,2,0,1,0,1,,1,0,1,1,3,0,12,-1376,-1.9041698,-1.812552,-.43107367,3.6730912,1,7,35,16,70,.22857143,.2,0,-1.4730961,59.723011,-1.5221422,-.38202763,35.191002,-1.4218398,.051256299,.8334927536231885,.45669037,-2.3608601,-1.8785303,.10030234,1,0,0,1,1,1,1,3,1392000,40341798912,28.981178,264.29999
Idaho,2008,.2695516,0,1,0,1,12,0,31.64930725097656,25.46529388427734,.1635,0,0,1,0,0,0,0,0,0,1,0,0,1,56,37.7,0,0,6.3,69.7,0,0,0,30.3,0,0,0,0,0,1,1,5,0,0,0,0,0,0,2,0,0,2,0,1,0,1,,1,0,1,0,0,0,0,0,-1.9134674,-1.6704649,-.36351335,5.1746616,1,7,35,19,70,.27142859,.2,0,-1.5499541,,,,42.585999,.0067173121,1.5566714,.9836027397260274,.68031377,-2.5937812,-.67359644,,1,0,0,1,1,1,1,3,1528000,53852098560,35.243519,970.59998
Idaho,2012,.24993421,0,1,0,1,12,0,24.30764770507813,22.53520965576172,.1635,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,62,18,2,18,0,1,0,0,-1,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,1,0,1,,1,0,1,0,1,0,4,-53.333332,-1.6324801,-1.1524789,.0014919043,3.9743004,1,7,35,13,70,.18571429,.2,0,-1.633972,,,,,,,1.045417721518988,.61321527,-2.2456954,,,1,0,0,1,1,1,1,3,1596000,56488099840,35.393547,79.800003
Idaho,2016,.23600037,0,1,0,1,12,0,25.63771629333496,22.53520965576172,.1635,0,0,1,0,0,0,1,0,0,0,0,0,1,21.2,78,0,0,.8,28,45,16,7,4,0,0,0,1,0,1,1,3,0,0,0,0,0,0,2,0,0,2,0,1,0,1,,1,0,1,0,2,0,8,-426.66666,-1.4101794,-1.0279069,.15964949,4.1917667,1,7,35,14,70,.2,.2,0,-1.5698289,,,,,,,1.132,.57654887,-1.9867282,,,1,0,0,1,1,1,1,3,1683000,66273599488,39.378254,88.699997
Illinois,1972,.37766266,1,0,0,0,13,1,50.82181167602539,42.52367401123047,.41446152,0,0,0,0,1,0,1,0,0,0,0,0,0,.3,.1,.6,62.6,36.4,97,.5,.1,0,2.4,0,1,0,0,1,1,3,3,0,0,0,0,1,0,2,12,0,24,.5,.5,.5,.5,,,0,0,0,1,0,4,-53.333332,.35555321,-.91665882,-.45249629,21.063686,1,29,58,87,177,.49152541,.5,0,.8080495,75.741402,.67545354,-.31990033,51.813999,-.16732115,-.97537065,,,,,,0,0,1,1,1,1,1,3,11244000,67378900992,5.9924316,.5
Illinois,1976,.38093147,1,0,0,0,13,1,58.41142272949219,68.30741882324219,.40439999,0,0,0,1,0,0,0,0,0,1,0,0,0,48.1,0,0,27.6,23.8,58.9,40.1,0,0,1,0,0,1,1,1,1,5,5,0,0,0,0,1,0,2,13,0,24,.5,.5,.54166669,.45833334,,,0,0,1,2,0,8,-426.66666,.51118332,1.1132514,-.35189199,23.621578,0,34,59,101,177,.57062149,.57627118,1,.86307532,75.42366,.81211334,-.30093002,45.096001,.0072326912,-.85584265,,,,,,0,0,1,1,1,1,1,3,11193000,95879700480,8.566041,27.9
Illinois,1980,.36008418,1,0,0,0,13,1,50.41311264038086,46.79747009277344,.41683334,0,0,0,1,0,0,0,0,0,1,0,0,0,65,30,3,0,2,48.4,11,36.7,1,2.9,1,0,0,0,1,1,5,5,0,0,0,0,1,0,2,10,0,24,.5,.5,.41666666,.58333331,,,0,0,0,0,0,0,0,.51378524,-.77385509,-.61237371,21.013866,1,32,59,89,177,.50282484,.54237288,0,1.126159,76.309807,1.064253,-.55046773,37.231998,-.54039389,-1.6665528,.4714687500000001,.3519707,.16181454,-.89236462,-1.6046469,0,0,1,1,1,1,1,3,11433000,139252695040,12.179891,95
Illinois,1984,.39424929,1,0,0,0,13,1,53.43735504150391,49.59745407104492,.4177143,0,0,0,0,1,0,1,0,0,0,0,0,0,40.4,35.2,21,0,3.4,99.90000000000001,0,0,0,.1,0,1,-1,-1,1,1,3,3,0,0,0,0,1,0,2,12,0,22,.5,.5,.54545456,.45454547,,,0,0,1,1,0,4,-53.333332,.38024318,-.50427717,-.98907864,22.321547,1,33,59,70,118,.59322035,.55932206,0,1.3693218,75.339897,1.1471106,-.7668674,40.749001,-.22688842,-1.5962102,.6349833333333331,.65504181,-.27479863,-.88193023,-1.373999,0,0,1,1,1,1,1,3,11525000,173119307776,15.021198,154.8
Illinois,1988,.29130393,1,0,0,0,13,1,53.42764282226563,46.1578369140625,.39893749,0,0,0,0,1,0,1,0,0,0,0,0,0,16.3,32.3,5.1,0,46.2,54.7,36,6.8,0,2.5,0,0,0,0,1,1,3,3,0,0,0,0,2,0,2,13,0,22,1,0,.59090906,.40909091,,,0,0,0,0,0,0,0,.034997746,-.45284137,-1.2229466,21.314289,1,31,59,67,118,.56779659,.52542371,0,1.2579443,74.069542,1.0499519,-1.0149542,43.736,-.26502499,-1.5229694,.7645769230769232,.92494422,-.88994646,-1.1899692,-1.3149769,1,1,1,1,1,1,1,3,11613000,231210106880,19.909594,103.4
Illinois,1992,.40309322,1,0,0,0,13,1,50.71358489990234,46.76373672485352,.36858824,0,0,0,0,1,0,1,0,0,0,0,0,0,51.6,25.8,14.6,0,7.9,76.40000000000001,22.5,0,0,1.2,0,1,0,0,1,1,3,3,0,0,0,0,2,0,2,15,0,22,1,0,.68181819,.31818181,1,,0,0,0,1,0,4,-53.333332,.10264637,-.67389071,-.76798135,18.69243,1,31,59,72,118,.61016947,.52542371,0,.8706277,72.283859,.73687863,-.63423228,44.330002,.10917642,-.7614513,.8187910447761193,1.0185255,-.91587913,-.90934908,-.62770224,1,0,1,1,1,1,1,3,11613000,288473513984,24.840569,174.8
Illinois,1996,.35870674,1,0,0,0,13,1,47.33747863769531,35.01949691772461,.40707693,0,0,0,0,1,0,1,0,0,0,0,0,0,96.2,0,0,0,3.8,65.09999999999999,22.7,1.5,4.9,5.5,1,0,0,0,1,1,3,3,0,0,0,0,2,0,2,10,0,20,1,0,.5,.5,,,0,0,0,2,0,8,-426.66666,.18214257,-.94090194,-.86506552,19.269995,1,26,59,54,118,.45762712,.44067797,0,1.0472081,74.979469,.97694695,-.79480439,35.823002,.34153756,-.70567048,.7554763948497854,.5828281,-.40068555,-.24129054,-.63540936,1,0,1,1,1,1,1,3,11934000,364450709504,30.538857,19.299999
Illinois,2000,.38385335,1,0,0,0,13,1,58.14704895019531,40.17237091064453,.40281817,0,0,0,1,0,0,1,0,0,0,0,0,1,84.3,14.2,0,0,1.5,67.40000000000001,21.5,9,0,2.1,0,0,1,0,1,1,5,3,0,0,0,0,1,0,2,10,0,20,.5,.5,.5,.5,,,0,0,1,3,0,12,-1376,.53188515,-.42576864,-.44810957,23.422688,1,27,59,62,118,.52542371,.45762712,0,.97999471,73.794891,.82497424,-.29308909,31.275999,.13315323,-.84684145,.7986650246305415,.55078423,-.018899083,-.417631,-.69182098,1,0,1,1,1,1,1,3,12419000,459322097664,36.985432,10.7
Illinois,2004,.43843955,1,0,0,0,13,1,57.44496154785156,67.74250793457031,.42789999,0,0,0,1,0,0,0,0,0,1,0,0,0,71.7,10.8,3.9,0,13.6,100,0,0,0,0,0,1,0,1,1,1,5,5,0,0,0,0,1,0,2,9,0,19,.5,.5,.47368422,.52631581,,,0,0,0,0,0,0,0,.54872119,1.5456007,-.62983763,24.580698,0,32,59,66,118,.55932206,.54237288,1,1.1785588,75.516006,1.0532099,-.50448871,41.882999,.26164433,-.91691446,.8329222797927459,.45526946,.093451738,-.19362512,-.79156554,1,0,1,1,1,1,1,3,12680000,529455415296,41.755157,264.29999
Illinois,2008,.54227644,1,0,0,0,13,1,69.51467895507813,67.56453704833984,.38338462,0,0,0,1,0,0,0,0,0,1,0,0,0,64.59999999999999,32.9,1.9,0,.7,47.4,16.5,28.7,0,7.1,0,0,0,0,1,1,5,5,0,0,0,0,2,0,2,11,0,19,1,0,.57894737,.42105263,,,0,0,0,1,1,4,-53.333332,.70783806,1.2238193,-.14646673,26.650858,0,37,59,66,118,.55932206,.62711865,1,.85430479,,,,43.398998,.15196693,-.70233786,.8843591836734684,.42454371,.28329435,-.27257678,,1,0,1,1,1,1,1,3,12843000,647862091776,50.444763,970.59998
Illinois,2012,.39234182,1,0,0,0,13,1,60.72493743896484,68.57622528076172,.42544445,0,0,0,1,0,0,0,0,0,1,0,0,0,100,0,0,0,0,46.7,35,8,9.300000000000001,1,1,0,0,0,1,1,5,5,0,0,0,0,1,0,2,8,0,19,.5,.5,.42105263,.57894737,,,0,0,0,2,1,8,-426.66666,.86742049,1.4320898,-.16319698,25.835089,0,35,59,64,118,.54237288,.59322035,1,1.0306175,,,,,,,1.034282352941177,.58340573,.28401476,,,1,0,1,1,1,1,1,3,12875000,688288890880,53.459332,79.800003
Illinois,2016,.40310517,1,0,0,0,13,1,58.16982650756836,51.03461456298828,.38345453,0,0,0,1,0,0,0,0,0,1,0,0,0,50.6,48.6,0,0,.8,39,30,20,9,2,0,0,0,0,1,1,5,5,0,0,0,0,1,0,2,10,0,18,.5,.5,.55555558,.44444445,,,0,0,0,3,0,12,-1376,.59372395,.63445842,.10317767,22.305483,1,39,59,71,118,.60169494,.66101694,0,.49054629,,,,,,,1.060795918367347,.32320511,.27051884,,,1,0,1,1,1,1,1,3,12827000,791625924608,61.715595,101.2
Indiana,1972,.32194394,1,0,0,0,14,1,47.50709915161133,33.84018325805664,.31228572,0,0,0,1,0,0,0,0,0,1,0,0,0,0,47.1,41.2,11.7,0,100,0,0,0,0,0,1,0,0,1,1,5,5,0,0,0,0,2,0,2,5,0,12,1,0,.41666666,.58333331,,,0,0,0,1,0,4,-53.333332,.1295597,-1.7277046,.091826119,14.835789,1,21,50,46,100,.46000001,.41999999,0,.037733577,70.267754,.13658388,-.0070241839,47.259998,-1.4939336,-1.5316671,,,,,,0,0,1,1,1,1,1,3,5286000,26882299904,5.0855656,.5
Indiana,1976,.36033726,1,0,0,0,14,1,55.44239807128906,45.93796920776367,.26863638,0,0,0,1,0,0,0,0,0,1,0,0,0,68,0,0,15.2,16.9,48.7,51.3,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,2,0,2,9,0,11,1,0,.81818181,.18181819,1,,0,0,0,2,0,8,-426.66666,.35389701,-1.3666521,.65152764,14.893845,1,23,50,56,100,.56,.46000001,0,-.29763061,67.664177,-.11899472,.47289172,41.758999,-1.1279851,-.83035451,,,,,,0,0,1,1,1,1,1,3,5313000,37677301760,7.0915303,27.9
Indiana,1980,.33082268,1,0,0,0,14,1,40.12058258056641,37.42243576049805,.220375,0,0,0,1,0,0,0,0,0,1,0,0,0,67.7,32.3,0,0,0,73.7,16.4,9.9,0,0,1,0,0,0,1,1,5,5,0,0,0,0,1,0,2,7,0,11,.5,.5,.63636363,.36363637,1,,1,0,0,3,0,12,-1376,-.10264938,-1.7679936,.3855415,8.8415737,1,21,50,46,100,.46000001,.41999999,0,-.48819089,64.916962,-.2860072,.18335781,36.185001,-.874991,-.38680011,.4057500000000001,.14905232,-.25170171,-1.0240433,-.58898377,0,0,1,1,1,1,1,3,5489000,57917501440,10.551558,112.6
Indiana,1984,.33268991,1,0,0,0,14,1,46.31351852416992,32.17119979858398,.25439999,1,0,0,0,0,0,0,0,1,0,0,0,0,40.9,41.8,13.7,0,3.6,100,0,0,0,0,0,1,-1,-1,1,1,4,4,0,0,0,0,0,0,2,5,0,10,0,1,.5,.5,,,0,0,1,4,0,16,-2901.3333,-.099393092,-2.2543533,.1769042,11.782159,1,18,50,43,100,.43000001,.36000001,0,-.2762973,65.931198,-.19417728,.094784193,38.467999,-1.0652981,-.78900075,.5002258064516129,.23416436,-.33355746,-1.2994624,-.87112081,0,0,1,1,1,1,1,3,5492000,69334802432,12.624691,169.7
Indiana,1988,.3624509,1,0,0,0,14,1,47.42958450317383,32.21092987060547,.25033334,1,0,0,0,0,0,0,0,1,0,0,0,0,69.59999999999999,22.5,3.4,0,4.5,80.40000000000001,9.800000000000001,6.6,0,3.3,0,0,0,0,1,1,4,4,0,0,0,0,0,0,2,6,0,10,0,1,.60000002,.40000001,1,,0,0,0,0,0,0,0,-.3810848,-1.639328,-.090722263,11.873206,1,20,50,48,100,.47999999,.40000001,0,-.29036254,65.856071,-.21801285,-.16307195,40.185001,-1.4536476,-1.163285,.4906842105263158,.061019562,-.44210437,-1.5146672,-1.2356348,1,0,1,1,1,1,1,3,5559000,91650498560,16.486868,103.4
Indiana,1992,.38025445,1,0,0,0,14,1,46.14811325073242,54.00527954101563,.236375,1,0,0,0,0,0,0,0,1,0,0,0,0,63.3,12.2,21.5,0,3,80.09999999999999,19.9,0,0,0,0,1,0,0,1,1,4,4,0,0,0,0,0,0,2,8,0,10,0,1,.80000001,.2,1,,1,0,0,1,0,4,-53.333332,-.22531481,.047569122,.29537284,10.90826,0,24,50,52,100,.51999998,.47999999,0,-.52068764,64.783508,-.45221284,.22689803,40.369999,-1.5801637,-1.0594761,.5488636363636362,.15645286,-.38176769,-1.7366166,-1.1279509,1,0,1,1,1,1,1,3,5658000,114636996608,20.261045,174.8
Indiana,1996,.34463692,1,0,0,0,14,1,34.96058654785156,44.40121841430664,.20200001,1,0,0,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,70.59999999999999,19.4,0,9.9,0,1,0,0,0,1,1,4,4,0,0,0,0,0,0,2,4,0,10,0,1,.40000001,.60000002,,1,0,0,0,2,0,8,-426.66666,-.72221649,-.19229636,.34591341,7.0620389,0,19,50,43,100,.43000001,.38,0,-1.0681299,63.182091,-.900226,.17800951,32.734001,-.89719939,.1709305,.4778677685950413,-.18475941,-.53745711,-.71244001,.0030266047,1,0,1,1,1,1,1,3,5827000,150403907584,25.81155,19.299999
Indiana,2000,.35017395,1,0,0,0,14,1,48.96306228637695,50.82719039916992,.26199999,0,0,0,1,0,0,0,0,0,1,0,0,0,74.90000000000001,21.9,0,0,3.2,81.2,18.8,0,0,0,0,0,1,1,1,1,5,5,0,0,0,0,1,0,2,4,0,10,.5,.5,.40000001,.60000002,,1,0,1,1,3,0,12,-1376,-.11056598,.33245227,.38337153,12.828322,0,19,50,53,100,.52999997,.38,0,-.49393752,67.141159,-.37064216,.26007617,29.448999,-.58509773,-.091160208,.5080757575757576,-.16459301,.054027028,-.42050472,-.21445557,1,0,1,1,1,1,1,3,6080000,193100595200,31.759966,10.7
Indiana,2004,.30461943,1,0,0,0,14,1,46.0989875793457,50.28995513916016,.28625,0,0,0,1,0,0,0,0,0,1,0,0,0,72.8,11.2,6.8,0,9.199999999999999,100,0,0,0,0,0,1,0,0,1,1,5,5,0,0,0,0,1,0,2,3,0,9,.5,.5,.33333334,.66666669,,1,0,1,0,0,0,0,0,-.24689855,.18082976,-.0048563629,13.195835,0,18,50,51,100,.50999999,.36000001,0,-.24204218,68.935349,-.019893127,-.22700542,36.577,-1.0731689,-.83112669,.5450598290598292,-.26173565,.014837101,-.8114332,-1.0532757,1,0,1,1,1,1,1,3,6219000,223495307264,35.9375,265.5
Indiana,2008,.33358067,1,0,0,0,14,1,53.20748901367188,31.46375274658203,.257,1,0,0,0,0,0,0,0,0,1,0,0,1,49.3,50.7,0,0,0,77.59999999999999,10,4.8,0,7.7,0,0,-1,0,1,1,4,5,0,0,0,0,1,0,2,5,0,9,.5,.5,.55555558,.44444445,,,0,0,1,1,0,4,-53.333332,-.42105949,-1.2580764,.10654837,13.674325,1,17,50,51,100,.50999999,.34,0,-.52760786,,,,39.886002,-.47566113,.051946729,.6083309859154932,-.28683496,-.13422453,-.18882617,,1,1,1,1,1,1,1,3,6388000,269053607936,42.118599,1014
Indiana,2012,.33443716,1,0,0,0,14,1,39.25485992431641,23.80533790588379,.31666666,0,0,0,1,0,0,0,0,0,1,0,0,0,100,0,0,0,0,64.59999999999999,13.4,6.5,15.1,.4,1,0,1,0,1,1,5,5,0,0,0,0,0,0,2,3,0,9,0,1,.33333334,.66666669,,1,0,0,1,0,0,0,0,-.60641408,-1.0811788,-.53050625,12.430705,1,13,50,40,100,.40000001,.25999999,0,-.075907812,,,,,,,.7876733333333339,-.076771125,-.52964294,,,1,0,1,1,1,1,1,3,6538000,288749092864,44.164745,79.800003
Indiana,2016,.32016781,1,0,0,0,14,1,40.02309799194336,24.79878997802734,.31666666,0,0,0,1,0,0,0,0,0,1,0,0,0,47.5,52.5,0,0,0,53,37,8,0,2,0,0,0,0,1,1,5,5,0,0,0,0,1,0,2,2,0,9,.5,.5,.22222222,.77777779,,1,0,1,0,0,0,0,0,-.52407289,-.89587259,-.38899869,12.673981,1,10,50,29,100,.28999999,.2,0,-.13507421,,,,,,,1.062625,.32971299,-.85378587,,,1,0,1,1,1,1,1,3,6633000,330026483712,49.755238,101.2
Iowa,1972,.34315044,0,1,0,0,15,0,45.56496810913086,29.35110473632813,.43833333,0,0,1,0,0,0,0,0,0,0,1,0,0,22.6,1.6,0,35.5,44.2,,,,,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2,2,0,7,.5,.5,.2857143,.71428573,,1,0,1,0,1,0,4,-53.333332,-.0028527009,-2.1469886,-.99087471,19.972645,1,12,50,37,100,.37,.23999999,0,.98802203,76.472923,.74747038,-.75032306,48.272999,-1.1988394,-2.1868615,,,,,,0,0,0,1,1,1,1,3,2884000,13666199552,4.738627,.69999999
Iowa,1976,.36476025,0,1,0,0,15,0,58.30363082885742,47.56539154052734,.36657143,0,0,1,0,0,0,0,0,0,0,1,0,0,27.6,0,6,0,64,,,,,,0,0,0,0,0,0,1,1,1,0,0,0,2,0,2,5,0,6,1,0,.83333331,.16666667,1,,0,0,0,2,0,8,-426.66666,.50547296,-1.1862342,-.034188449,21.372446,1,26,50,60,100,.60000002,.51999998,0,.53966141,74.029823,.6448583,-.13938534,44.533001,-.18429472,-.72395611,,,,,,0,1,0,1,1,1,1,3,2874000,21992900608,7.6523662,27.9
Iowa,1980,.34253904,0,1,0,0,15,0,45.0445442199707,38.51005935668945,.3285,0,0,1,0,0,0,0,0,0,0,1,0,0,59.1,31.2,0,0,9.6,29.5,31.6,4.3,15.3,16,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,3,0,6,.5,.5,.5,.5,,,0,0,0,3,0,12,-1376,.19225386,-1.6526608,-.20804682,14.797132,1,22,50,44,100,.44,.44,0,.40030068,71.886124,.53996575,-.34771189,36.898998,-.64681339,-1.0471141,.7655555555555557,1.2600162,-1.0677624,-1.9068296,-1.1867791,0,0,0,1,1,1,1,3,2913000,33496000512,11.498798,112.6
Iowa,1984,.37797841,0,1,0,0,15,0,48.93241882324219,49.50791549682617,.30133334,0,0,1,0,0,0,0,0,0,0,1,0,0,48.9,16.5,0,0,30.6,100,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,3,0,6,0,1,.5,.5,,,0,0,0,4,0,16,-2901.3333,.07693319,-.51326931,-.11968841,14.744969,1,28,50,60,100,.60000002,.56,0,.1966216,70.383537,.44054052,-.36360735,42.012001,.23734254,.04072094,.774235294117647,1.0899564,-1.0130233,-.85261387,-.20319799,0,0,0,1,1,1,1,3,2904000,37480800256,12.906611,169.7
Iowa,1988,.38796765,0,1,0,0,15,0,54.3258171081543,50.48651885986328,.33766666,0,0,1,0,0,0,0,0,0,0,1,0,0,22.2,8.800000000000001,0,0,68.59999999999999,18.6,37.4,24.6,0,19.1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,2,0,6,.5,.5,.33333334,.66666669,,1,0,0,0,5,0,20,-4938.6665,.097303681,-.084593169,-.52225977,18.344017,1,30,50,58,100,.57999998,.60000002,0,.61956346,71.905891,.71593565,-.61863196,46.008999,.49581388,-.12374958,.7609473684210526,.91349572,-.81619203,-.41768184,-.22012177,1,0,0,1,1,1,1,3,2830000,45282799616,16.00099,104.9
Iowa,1992,.34450242,0,1,0,0,15,0,50.02158737182617,47.42008972167969,.33766666,0,0,1,0,0,0,0,0,0,0,1,0,0,2.8,4.1,1.6,0,90.90000000000001,100,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2,2,0,6,.5,.5,.33333334,.66666669,,1,0,1,0,6,0,24,-7424,.052936647,-.60849965,-.492295,16.890623,1,28,50,55,100,.55000001,.56,0,.54523164,71.905891,.67695636,-.62401968,43.998001,-.032455336,-.57768697,.7892499999999999,.92417961,-.87124294,-.95663494,-.70941168,1,0,0,1,1,1,1,3,2803000,57944199168,20.672209,47.799999
Iowa,1996,.33355361,0,1,0,0,15,0,42.88014984130859,40.71277618408203,.35100001,0,0,1,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,26.3,23.3,17.6,10.2,16.7,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,5,.5,.5,0,1,,1,0,1,0,7,0,28,-10293.334,-.14354709,-.48661211,-.61233014,15.050933,1,27,50,36,100,.36000001,.54000002,0,.46878305,75.622772,1.0793079,-1.222855,34.549,-.16935691,-.63813996,.8867391304347826,.94576937,-1.0893165,-1.1151263,-1.2486649,1,0,0,1,1,1,1,3,2849000,73136603136,25.670973,20.4
Iowa,2000,.37336335,0,1,0,0,15,0,48.33892440795898,51.12967681884766,.29449999,0,0,1,0,0,0,0,0,0,0,1,0,0,63.4,34.9,0,0,1.6,41,4.7,14.3,0,40,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,1,0,5,.5,.5,.2,.80000001,,1,0,1,0,8,0,32,-13482.666,-.15422656,.35397789,-.00046382844,14.235813,0,20,50,44,100,.44,.40000001,0,-.15376273,69.009491,-.034919556,-.119307,29.871,-.41919592,-.26543319,.8618768115942028,.70639998,-.86062652,-1.1255959,-.38427636,1,1,0,1,1,1,1,3,2926000,87662297088,29.959774,10.7
